Date,Ticker,Position_Type,Shares,Weight,Allocation
2024-11-05,TTD,Long,1031.9008415633868,0.2,123642.4232669451
2024-11-05,PYPL,Long,1561.7184789451294,0.2,123764.23319272349
2024-11-05,BKNG,Short,25.181422904717042,0.2,123762.41547445802
2024-11-05,SNPS,Short,237.10907331207727,0.2,123765.76872518283
2024-11-05,CMCSA,Short,2908.0400719646673,0.2,123765.92253174447
2024-11-05,CDNS,Short,425.0066724633439,0.2,123642.4232669451
2024-11-05,AVGO,Short,711.7089925263297,0.2,123642.4232669451
2024-11-06,DXCM,Long,1805.0967980224602,0.2,123723.84472165066
2024-11-06,DDOG,Long,964.9215934916272,0.2,123723.84472165066
2024-11-06,AXON,Long,269.51535379319466,0.2,123723.84472165066
2024-11-06,APP,Long,734.783092089496,0.2,123845.24883310692
2024-11-06,PYPL,Long,1521.2834644755958,0.2,123844.40059938868
2024-11-06,BKNG,Short,24.763645025495844,0.2,123845.60302753742
2024-11-06,SNPS,Short,223.89530316888892,0.2,123840.38321678742
2024-11-06,VRTX,Short,250.88665573893346,0.2,123723.84472165066
2024-11-06,ON,Short,1713.6806166704962,0.2,123723.84472165066
2024-11-06,BIIB,Short,710.1358758508625,0.2,123723.84472165066
2024-11-07,XEL,Long,1873.6172137734302,0.2,123909.42038014115
2024-11-07,AAPL,Long,545.249939175023,0.2,123909.42038014115
2024-11-07,WBD,Long,13237.295127946996,0.2,123909.42038014115
2024-11-07,AXON,Long,264.6047015124803,0.2,124031.15196571854
2024-11-07,DXCM,Long,1799.9339318302154,0.2,124033.09806084691
2024-11-07,BKNG,Short,25.205593905182333,0.2,124031.27906093976
2024-11-07,SNPS,Short,216.24060396229416,0.2,124029.06317485165
2024-11-07,VRTX,Short,246.85730086691294,0.2,124031.42928457049
2024-11-07,AMAT,Short,639.0512451659048,0.2,123909.42038014115
2024-11-07,CDNS,Short,411.0879402497642,0.2,123909.42038014115
2024-11-08,WBD,Long,13586.808905562624,0.2,124723.7013628447
2024-11-08,AXON,Long,206.7822398188738,0.2,124692.03254740904
2024-11-08,AAPL,Long,549.5545744174901,0.2,124725.93291938635
2024-11-08,DDOG,Long,1002.2250940777689,0.2,124602.18298953045
2024-11-08,BIIB,Long,720.7981665439951,0.2,124602.18298953045
2024-11-08,BKNG,Short,25.231660299078143,0.2,124726.78104620642
2024-11-08,VRTX,Short,241.37266760185943,0.2,124724.07577009006
2024-11-08,AMAT,Short,649.5178393599869,0.2,124724.89999935956
2024-11-08,ADP,Short,409.30300726115837,0.2,124602.18298953045
2024-11-08,SNPS,Short,222.11185577554303,0.2,124723.61289804583
2024-11-11,WBD,Long,13647.603467804907,0.2,127331.57210012927
2024-11-11,APP,Long,444.54890398828286,0.2,127204.80717407695
2024-11-11,DDOG,Long,1040.6353275436131,0.2,127327.43943720002
2024-11-11,PLTR,Long,2113.7472736642717,0.2,127204.80717407695
2024-11-11,ASML,Long,189.6771086032819,0.2,127204.80717407695
2024-11-11,BKNG,Short,25.13762817709102,0.2,127331.66300308882
2024-11-11,AMAT,Short,675.2871285640665,0.2,127327.28025628094
2024-11-11,VRSK,Short,446.7637449579424,0.2,127204.80717407695
2024-11-11,ADP,Short,415.060107634316,0.2,127330.3731501449
2024-11-11,FAST,Short,1509.568958112742,0.2,127204.80717407695
2024-11-12,DXCM,Long,1709.9652756180985,0.2,126991.69351504215
2024-11-12,DDOG,Long,1030.0527392853423,0.2,127117.50633011381
2024-11-12,ROST,Long,905.9854218462531,0.2,126991.69351504215
2024-11-12,WBD,Long,13787.289440972454,0.2,127117.52442265963
2024-11-12,CHTR,Long,324.2826845085957,0.2,126991.69351504215
2024-11-12,AMAT,Short,681.2004282278414,0.2,127117.70884651566
2024-11-12,FAST,Short,1522.3809859565213,0.2,127117.74252304457
2024-11-12,VRSK,Short,441.50738538109823,0.2,127117.29891624958
2024-11-12,TTWO,Short,704.0643045069822,0.2,126991.69351504215
2024-11-12,ADP,Short,412.84404798639093,0.2,127118.12998043522
2024-11-13,ADSK,Long,406.73227206126353,0.2,127236.78548162527
2024-11-13,WBD,Long,13103.30721525679,0.2,127357.50132383993
2024-11-13,CHTR,Long,313.53490534322174,0.2,127359.78366839085
2024-11-13,DDOG,Long,991.5465368409234,0.2,127359.20350967006
2024-11-13,COST,Long,136.40362020647268,0.2,127236.78548162527
2024-11-13,VRTX,Short,257.50420210527665,0.2,127236.78548162527
2024-11-13,BKNG,Short,25.53697911705482,0.2,127236.78548162527
2024-11-13,AMAT,Short,696.7785672593421,0.2,127361.30210332754
2024-11-13,PDD,Short,1123.0415793894351,0.2,127236.78548162527
2024-11-13,AMD,Short,914.3154834241703,0.2,127236.78548162527
2024-11-14,AZN,Long,1993.4435862833923,0.2,129523.91910424693
2024-11-14,ADSK,Long,422.80637618630146,0.2,129648.64355299201
2024-11-14,ABNB,Long,963.537269837318,0.2,129523.91910424693
2024-11-14,CTAS,Long,597.3442564108442,0.2,129523.91910424693
2024-11-14,WBD,Long,13149.450019414726,0.2,129653.1177088907
2024-11-14,BKNG,Short,26.082095117328933,0.2,129650.86291619946
2024-11-14,VRTX,Short,267.9014277339463,0.2,129648.54083569745
2024-11-14,CCEP,Short,1645.9766180317133,0.2,129523.91910424693
2024-11-14,PDD,Short,1154.2203379638827,0.2,129650.0703669161
2024-11-14,CMCSA,Short,2981.912926447455,0.2,129523.91910424693
2024-11-15,ADSK,Long,433.1738906854749,0.2,129580.86531277686
2024-11-15,AZN,Long,2049.40641614455,0.2,129580.42822496951
2024-11-15,CDW,Long,729.5162033022888,0.2,129454.38278792133
2024-11-15,CSGP,Long,1818.7223404165054,0.2,129454.38278792133
2024-11-15,WBD,Long,14054.659761570167,0.2,129575.62072061162
2024-11-15,BKNG,Short,26.0460340772535,0.2,129583.78734415215
2024-11-15,VRTX,Short,278.2563095511974,0.2,129579.14448608732
2024-11-15,PDD,Short,1136.701462760316,0.2,129581.96960290281
2024-11-15,TXN,Short,644.3117039614605,0.2,129454.38278792133
2024-11-15,PCAR,Short,1154.3200096987616,0.2,129454.38278792133
2024-11-18,CSGP,Long,1744.4985351888404,0.2,127953.52057820772
2024-11-18,ADSK,Long,423.6350606374251,0.2,127956.08369070834
2024-11-18,WBD,Long,13512.033926727094,0.2,127953.82622740706
2024-11-18,BIIB,Long,810.1745151085413,0.2,127831.00592931372
2024-11-18,ON,Long,1924.7737429733797,0.2,127831.00592931372
2024-11-18,BKNG,Short,25.501112119894152,0.2,127956.2305958258
2024-11-18,VRTX,Short,273.9961932688033,0.2,127956.97537726127
2024-11-18,APP,Short,429.39249964499305,0.2,127831.00592931372
2024-11-18,PCAR,Short,1143.716196241672,0.2,127957.77853958747
2024-11-18,ADBE,Short,256.1689703760842,0.2,127831.00592931372
2024-11-19,CDW,Long,738.5178738690697,0.2,128410.49916248873
2024-11-19,ADI,Long,610.8399119641435,0.2,128410.49916248873
2024-11-19,ADSK,Long,421.1632800115865,0.2,128538.28381321224
2024-11-19,CTSH,Long,1684.2117232006037,0.2,128410.49916248873
2024-11-19,ASML,Long,194.1208218767294,0.2,128410.49916248873
2024-11-19,BKNG,Short,25.82666072215653,0.2,128537.41794847515
2024-11-19,PDD,Short,1092.2759845968135,0.2,128410.49916248873
2024-11-19,TTD,Short,1076.3610799829657,0.2,128410.49916248873
2024-11-19,TTWO,Short,691.0329659515447,0.2,128410.49916248873
2024-11-19,SBUX,Short,1306.9551621245016,0.2,128410.49916248873
2024-11-20,CDW,Long,726.6857529348492,0.2,127887.34731577992
2024-11-20,ADI,Long,606.0823324966484,0.2,127888.42575399083
2024-11-20,DXCM,Long,1699.753233411388,0.2,127761.54022115732
2024-11-20,ABNB,Long,945.5780380836092,0.2,127761.54022115732
2024-11-20,ADSK,Long,415.44123951468043,0.2,127887.66817788252
2024-11-20,BKNG,Short,25.494111383876852,0.2,127887.76144027265
2024-11-20,TTWO,Short,689.4308876054347,0.2,127889.13246527493
2024-11-20,TXN,Short,645.2869876149181,0.2,127761.54022115732
2024-11-20,ADBE,Short,256.03489419581206,0.2,127761.54022115732
2024-11-20,ZS,Short,636.45579823311,0.2,127761.54022115732
2024-11-21,CSGP,Long,1672.4281322771258,0.2,128648.18921915334
2024-11-21,AZN,Long,2003.998784692427,0.2,128648.18921915334
2024-11-21,DXCM,Long,1729.4784819866163,0.2,128774.75284335698
2024-11-21,ADSK,Long,408.2843432045811,0.2,128774.7088286473
2024-11-21,ROST,Long,900.7901520533954,0.2,128648.18921915334
2024-11-21,BKNG,Short,24.71290446140688,0.2,128772.89537862327
2024-11-21,TTD,Short,1011.2050862058524,0.2,128648.18921915334
2024-11-21,SBUX,Short,1286.9974947773544,0.2,128648.18921915334
2024-11-21,ROP,Short,232.3403527521198,0.2,128648.18921915334
2024-11-21,TTWO,Short,690.1970464227137,0.2,128776.82323542515
2024-11-22,CSGP,Long,1605.7476210480775,0.2,128149.39194412647
2024-11-22,CDW,Long,716.1081186170665,0.2,128026.5590018493
2024-11-22,AZN,Long,1952.6850385307703,0.2,128151.34599454522
2024-11-22,AVGO,Long,780.336826703547,0.2,128026.5590018493
2024-11-22,CHTR,Long,330.0659781641074,0.2,128026.5590018493
2024-11-22,BKNG,Short,24.753912120170188,0.2,128154.50141276831
2024-11-22,ASML,Short,190.45700984662807,0.2,128026.5590018493
2024-11-22,TTWO,Short,681.130575991795,0.2,128153.00785920862
2024-11-22,PCAR,Short,1116.8166772598245,0.2,128026.5590018493
2024-11-22,SBUX,Short,1250.2898899079498,0.2,128150.95118606575
2024-11-25,VRTX,Long,278.3681783549654,0.2,128396.84388038705
2024-11-25,AZN,Long,1935.6229863872047,0.2,128524.23632934832
2024-11-25,CTSH,Long,1594.014307673666,0.2,128396.84388038705
2024-11-25,AMAT,Long,736.3240733460544,0.2,128396.84388038705
2024-11-25,ABNB,Long,911.9802450094354,0.2,128396.84388038705
2024-11-25,BKNG,Short,25.157495411710187,0.2,128523.30741117784
2024-11-25,CDNS,Short,411.4259842597031,0.2,128396.84388038705
2024-11-25,SBUX,Short,1262.0323435912874,0.2,128524.17339819658
2024-11-25,TTWO,Short,685.0302344873176,0.2,128524.6375957288
2024-11-25,CSCO,Short,2188.0382290957978,0.2,128396.84388038705
2024-11-26,AVGO,Long,786.052822049494,0.2,129364.85187612836
2024-11-26,CDW,Long,728.314645667664,0.2,129364.85187612836
2024-11-26,CTSH,Long,1597.512338052396,0.2,129494.06267201675
2024-11-26,GILD,Long,1417.56265337033,0.2,129364.85187612836
2024-11-26,CHTR,Long,331.7900622286774,0.2,129364.85187612836
2024-11-26,BKNG,Short,24.83246289105671,0.2,129492.65126869477
2024-11-26,REGN,Short,171.96438546184297,0.2,129364.85187612836
2024-11-26,CDNS,Short,417.5889831460486,0.2,129492.43507635844
2024-11-26,CRWD,Short,355.4607481786195,0.2,129364.85187612836
2024-11-26,SBUX,Short,1286.19731654583,0.2,129491.91329286627
2024-11-27,AVGO,Long,809.877053034613,0.2,129309.26356018947
2024-11-27,GILD,Long,1399.340574078227,0.2,129311.38367269313
2024-11-27,QCOM,Long,826.8099272477932,0.2,129183.75450753214
2024-11-27,VRTX,Long,278.3560105361789,0.2,129183.75450753214
2024-11-27,CDW,Long,731.6156581335629,0.2,129312.48412115389
2024-11-27,BKNG,Short,24.757678793993914,0.2,129312.67696655798
2024-11-27,REGN,Short,171.3050835396264,0.2,129312.56988786843
2024-11-27,APP,Short,393.57520250786496,0.2,129183.75450753214
2024-11-27,CRWD,Short,372.02758691997127,0.2,129307.3091076898
2024-11-27,TTWO,Short,696.8800887932446,0.2,129183.75450753214
2024-11-29,AVGO,Long,798.9002342800325,0.2,129483.9723121341
2024-11-29,QCOM,Long,816.7902127798916,0.2,129484.16300961557
2024-11-29,CDW,Long,736.0072575775381,0.2,129484.97882087991
2024-11-29,PDD,Long,1340.9875176971123,0.2,129356.26568350299
2024-11-29,GILD,Long,1398.6363023758734,0.2,129485.68623346245
2024-11-29,BKNG,Short,24.891628172561706,0.2,129485.05463295223
2024-11-29,CTAS,Short,573.4786982824644,0.2,129356.26568350299
2024-11-29,TTWO,Short,687.3646251123564,0.2,129483.95891184326
2024-11-29,REGN,Short,172.59704685491195,0.2,129484.78217825739
2024-11-29,CRWD,Short,374.26872554865156,0.2,129484.97606820383
2024-12-02,PDD,Long,1306.8734527272327,0.2,129350.96212776363
2024-12-02,QCOM,Long,793.4388744806606,0.2,129350.53176937446
2024-12-02,GOOGL,Long,754.2966621642871,0.2,129224.98439929084
2024-12-02,GILD,Long,1375.8173086211043,0.2,129352.19329631266
2024-12-02,GOOG,Long,747.7994099489691,0.2,129224.98439929084
2024-12-02,BKNG,Short,24.76022419502942,0.2,129353.65224688537
2024-12-02,REGN,Short,169.68063355087742,0.2,129352.11543943235
2024-12-02,APP,Short,379.7948857244169,0.2,129224.98439929084
2024-12-02,PANW,Short,663.0665314416198,0.2,129224.98439929084
2024-12-02,AXON,Short,203.2626781699086,0.2,129224.98439929084
2024-12-03,GILD,Long,1407.5073693273478,0.2,130177.4225686792
2024-12-03,TXN,Long,660.0433828643505,0.2,130050.17322874391
2024-12-03,PAYX,Long,900.964417144307,0.2,130050.17322874391
2024-12-03,AEP,Long,1341.7888897817195,0.2,130050.17322874391
2024-12-03,TSLA,Long,370.4409214277619,0.2,130050.17322874391
2024-12-03,BKNG,Short,24.965644335086374,0.2,130179.2824436804
2024-12-03,APP,Short,355.1503421570249,0.2,130171.32012518245
2024-12-03,REGN,Short,173.67337581587364,0.2,130177.36074247742
2024-12-03,PEP,Short,805.0733212072678,0.2,130050.17322874391
2024-12-03,CPRT,Short,2091.586601408541,0.2,130050.17322874391
2024-12-04,GILD,Long,1401.16108365631,0.2,128331.75726459488
2024-12-04,CTSH,Long,1592.607788591763,0.2,128204.00618235537
2024-12-04,ADP,Long,422.85525931767813,0.2,128204.00618235537
2024-12-04,VRSK,Long,439.96138862063106,0.2,128204.00618235537
2024-12-04,AEP,Long,1333.3229976194934,0.2,128331.52367875564
2024-12-04,BKNG,Short,24.476143145827876,0.2,128329.77198774429
2024-12-04,APP,Short,343.410046371044,0.2,128327.95117219772
2024-12-04,REGN,Short,170.1433681480125,0.2,128329.67597725822
2024-12-04,CPRT,Short,2037.991679102644,0.2,128328.96364855322
2024-12-04,AMZN,Short,588.2486998837798,0.2,128204.00618235537
2024-12-05,CTSH,Long,1577.433905059348,0.2,127345.01946311352
2024-12-05,ADP,Long,421.95576408750543,0.2,127345.97298313255
2024-12-05,CDW,Long,714.2245780770693,0.2,127218.89820633126
2024-12-05,VRSK,Long,440.7969786818742,0.2,127346.00304881844
2024-12-05,VRTX,Long,276.8878081683906,0.2,127218.89820633126
2024-12-05,APP,Short,335.94386786149147,0.2,127343.41424643973
2024-12-05,CTAS,Short,570.4965673074777,0.2,127218.89820633126
2024-12-05,REGN,Short,165.8370105508881,0.2,127342.93759867807
2024-12-05,AMD,Short,900.8647700971804,0.2,127218.89820633126
2024-12-05,BKNG,Short,24.082392361081954,0.2,127344.16232028042
2024-12-06,CTSH,Long,1560.912502687682,0.2,126666.71126304119
2024-12-06,CSX,Long,3676.8664490462174,0.2,126541.38392289399
2024-12-06,VRSK,Long,441.2598517806846,0.2,126667.91910251824
2024-12-06,QCOM,Long,794.1073057302397,0.2,126541.38392289399
2024-12-06,ADP,Long,415.9050859937682,0.2,126666.2091803634
2024-12-06,APP,Short,315.4870534865974,0.2,126659.83856389733
2024-12-06,BKNG,Short,23.898100066966833,0.2,126667.07516307945
2024-12-06,REGN,Short,162.81240613736355,0.2,126665.69883263513
2024-12-06,PANW,Short,624.1342886404319,0.2,126541.38392289399
2024-12-06,AMAT,Short,732.1006175413104,0.2,126541.38392289399
2024-12-09,DXCM,Long,1599.274800502037,0.2,125273.74382111992
2024-12-09,CTSH,Long,1555.0489076539013,0.2,125398.67012378406
2024-12-09,GILD,Long,1384.2493435628276,0.2,125273.74382111992
2024-12-09,CHTR,Long,342.6580661604286,0.2,125273.74382111992
2024-12-09,VRTX,Long,264.5663109360558,0.2,125273.74382111992
2024-12-09,APP,Short,366.0861208498472,0.2,125381.81075911704
2024-12-09,BKNG,Short,24.351239044980836,0.2,125396.80947955858
2024-12-09,REGN,Short,159.13596822853302,0.2,125396.24593101184
2024-12-09,TXN,Short,648.225096626054,0.2,125273.74382111992
2024-12-09,DDOG,Short,777.9585648289057,0.2,125273.74382111992
2024-12-10,CTSH,Long,1583.3813373230473,0.2,126763.23770615603
2024-12-10,GILD,Long,1372.8125517413464,0.2,126764.44992709125
2024-12-10,PAYX,Long,890.2697278164483,0.2,126638.74049440576
2024-12-10,DXCM,Long,1596.3417725025558,0.2,126765.27308864199
2024-12-10,CSCO,Long,2158.8130682073634,0.2,126638.74049440576
2024-12-10,DDOG,Short,818.3171067306159,0.2,126759.25405853237
2024-12-10,APP,Short,394.83432057670547,0.2,126756.27610347205
2024-12-10,ADBE,Short,231.72563536987147,0.2,126638.74049440576
2024-12-10,BKNG,Short,24.44695016334316,0.2,126765.00970666531
2024-12-10,REGN,Short,162.83301991060523,0.2,126762.62784567167
2024-12-11,CHTR,Long,339.3346166499255,0.2,128306.32098627368
2024-12-11,CTSH,Long,1580.7354552863471,0.2,128434.54076410021
2024-12-11,CSCO,Long,2192.0934529361457,0.2,128432.80584426936
2024-12-11,ADP,Long,427.0482318936515,0.2,128306.32098627368
2024-12-11,FTNT,Long,1310.0240161429308,0.2,128306.32098627368
2024-12-11,DDOG,Short,820.7742794525932,0.2,128434.37124363866
2024-12-11,CCEP,Short,1628.4360500745854,0.2,128306.32098627368
2024-12-11,ADBE,Short,233.54746504567575,0.2,128433.75386323543
2024-12-11,AMAT,Short,750.509858455076,0.2,128306.32098627368
2024-12-11,REGN,Short,166.15104235707076,0.2,128432.19091066458
2024-12-12,AZN,Long,1915.6499186042872,0.2,128105.3766180223
2024-12-12,CHTR,Long,330.1161184155306,0.2,128230.02930249888
2024-12-12,XEL,Long,1872.2968933845566,0.2,128105.3766180223
2024-12-12,ADP,Long,429.2338417682027,0.2,128232.95727730053
2024-12-12,CSGP,Long,1638.768181830678,0.2,128105.3766180223
2024-12-12,BKNG,Short,24.337693981537104,0.2,128105.3766180223
2024-12-12,APP,Short,393.10141806588246,0.2,128105.3766180223
2024-12-12,AMD,Short,981.880583731445,0.2,128105.3766180223
2024-12-12,REGN,Short,173.0618180201911,0.2,128228.48955100992
2024-12-12,AVGO,Short,709.8063081416057,0.2,128105.3766180223
2024-12-13,AZN,Long,1944.722786921831,0.2,129477.71104252349
2024-12-13,GILD,Long,1409.532395534933,0.2,129350.16706743516
2024-12-13,SNPS,Long,254.74078662373523,0.2,129350.16706743516
2024-12-13,PAYX,Long,918.4256677407232,0.2,129350.16706743516
2024-12-13,CMCSA,Long,3243.4782728741343,0.2,129350.16706743516
2024-12-13,APP,Short,399.04966939016913,0.2,129477.71668503486
2024-12-13,BKNG,Short,24.76842191756022,0.2,129477.39503654256
2024-12-13,REGN,Short,177.0540802344509,0.2,129476.72717284075
2024-12-13,ADBE,Short,278.0382787591423,0.2,129350.16706743516
2024-12-13,ZS,Short,652.1590162821507,0.2,129350.16706743516
2024-12-16,SNPS,Long,248.98370814528064,0.2,129993.87438435003
2024-12-16,AZN,Long,1962.8095066206993,0.2,129995.6823290037
2024-12-16,CHTR,Long,343.01777519659163,0.2,129866.88333229757
2024-12-16,PAYX,Long,920.6578117714938,0.2,129996.56503377974
2024-12-16,ADP,Long,437.98012628212456,0.2,129866.88333229757
2024-12-16,AVGO,Short,519.9875208500403,0.2,129866.88333229757
2024-12-16,REGN,Short,179.33820007475106,0.2,129995.2245225726
2024-12-16,BKNG,Short,25.2316776108808,0.2,129994.49345900914
2024-12-16,ZS,Short,635.961439672961,0.2,129993.56926581607
2024-12-16,CPRT,Short,2127.260332419135,0.2,129866.88333229757
2024-12-17,XEL,Long,1889.3595416680416,0.2,128498.97345522467
2024-12-17,ADP,Long,435.18488976855406,0.2,128626.77486820417
2024-12-17,ABNB,Long,972.6829681879453,0.2,128498.97345522467
2024-12-17,AZN,Long,1914.6710400709987,0.2,128624.36711408345
2024-12-17,AMGN,Long,483.6533000650879,0.2,128498.97345522467
2024-12-17,AVGO,Short,535.4352218453442,0.2,128623.89005513686
2024-12-17,APP,Short,380.67890579753646,0.2,128498.97345522467
2024-12-17,REGN,Short,173.8187313128639,0.2,128623.51659414856
2024-12-17,ZS,Short,641.6942031158712,0.2,128626.45192386632
2024-12-17,CRWD,Short,341.7129707981778,0.2,128498.97345522467
2024-12-18,AMGN,Long,501.3807234079194,0.2,129742.7154888734
2024-12-18,ADI,Long,624.4756236387191,0.2,129617.55568847294
2024-12-18,CHTR,Long,362.15960323438156,0.2,129617.55568847294
2024-12-18,XEL,Long,1954.0256025581018,0.2,129743.00916492264
2024-12-18,AZN,Long,2007.229335033726,0.2,129741.32002333451
2024-12-18,AVGO,Short,580.2133343374342,0.2,129737.28971016758
2024-12-18,APP,Short,414.4354296356999,0.2,129736.73483629916
2024-12-18,REGN,Short,181.56125476196286,0.2,129741.77002939502
2024-12-18,BKNG,Short,26.246836745991434,0.2,129617.55568847294
2024-12-18,AAPL,Short,523.0691449110419,0.2,129617.55568847294
2024-12-19,XEL,Long,1961.6175393430706,0.2,130741.30598780818
2024-12-19,AZN,Long,2028.8921017544496,0.2,130740.4160416661
2024-12-19,CSGP,Long,1872.019170188223,0.2,130611.07017841608
2024-12-19,VRSK,Long,474.4241902926493,0.2,130611.07017841608
2024-12-19,ADI,Long,629.231941276888,0.2,130740.82372273343
2024-12-19,AVGO,Short,598.854010646155,0.2,130737.74235781824
2024-12-19,BKNG,Short,26.251267880894478,0.2,130741.78992158265
2024-12-19,APP,Short,410.18327161982336,0.2,130740.45665760203
2024-12-19,REGN,Short,184.5983932091867,0.2,130739.66093710123
2024-12-19,ZS,Short,713.617199930547,0.2,130611.07017841608
2024-12-20,CSGP,Long,1830.1085564447678,0.2,130739.96564610442
2024-12-20,ABNB,Long,974.1670009688168,0.2,130612.21678071211
2024-12-20,XEL,Long,1939.8064804234834,0.2,130741.48967504811
2024-12-20,CDW,Long,749.1145399352487,0.2,130612.21678071211
2024-12-20,SBUX,Long,1486.2220976039177,0.2,130612.21678071211
2024-12-20,AVGO,Short,592.1598066766373,0.2,130741.48172720308
2024-12-20,APP,Short,383.42169414001893,0.2,130733.83431040907
2024-12-20,BKNG,Short,25.896926426358117,0.2,130741.17081578397
2024-12-20,CRWD,Short,360.8792863638721,0.2,130612.21678071211
2024-12-20,WDAY,Short,478.84176548779317,0.2,130612.21678071211
2024-12-23,VRTX,Long,319.5965766268057,0.2,129393.37819725438
2024-12-23,VRSK,Long,468.08176465640884,0.2,129393.37819725438
2024-12-23,CSX,Long,4019.9533268523664,0.2,129393.37819725438
2024-12-23,SBUX,Long,1481.2774185950693,0.2,129522.46873560813
2024-12-23,DXCM,Long,1628.3995424630184,0.2,129393.37819725438
2024-12-23,APP,Short,375.62466894958357,0.2,129520.21252806946
2024-12-23,AVGO,Short,557.447375493711,0.2,129514.8356647555
2024-12-23,PYPL,Short,1490.482149874079,0.2,129393.37819725438
2024-12-23,ZS,Short,696.5843788195517,0.2,129393.37819725438
2024-12-23,GOOG,Short,660.8648271244138,0.2,129393.37819725438
2024-12-24,TMUS,Long,576.8290477453523,0.2,128510.0041263054
2024-12-24,PEP,Long,841.8208548151362,0.2,128510.0041263054
2024-12-24,SBUX,Long,1430.7489437161084,0.2,128634.09975371306
2024-12-24,XEL,Long,1885.9206054198253,0.2,128510.0041263054
2024-12-24,CTSH,Long,1618.2997386606582,0.2,128510.0041263054
2024-12-24,AVGO,Short,536.7099745496323,0.2,128633.67242896809
2024-12-24,GOOG,Short,651.1041048754639,0.2,128636.71434310827
2024-12-24,GOOGL,Short,655.9514678941064,0.2,128510.0041263054
2024-12-24,ROST,Short,854.8554387387759,0.2,128510.0041263054
2024-12-24,CRWD,Short,351.6734732060802,0.2,128510.0041263054
2024-12-26,TMUS,Long,573.2847237131496,0.2,128231.53000692085
2024-12-26,AEP,Long,1392.9212057569073,0.2,128104.09047849312
2024-12-26,XEL,Long,1880.7908804242088,0.2,128231.97305664264
2024-12-26,CMCSA,Long,3352.4790274848215,0.2,128104.09047849312
2024-12-26,SBUX,Long,1395.953864024295,0.2,128229.1265252527
2024-12-26,AVGO,Short,522.6292895431471,0.2,128228.86796441262
2024-12-26,ROST,Short,833.3809506111452,0.2,128229.01852191107
2024-12-26,TTD,Short,1038.6548173676572,0.2,128104.09047849312
2024-12-26,BKNG,Short,25.163130944490156,0.2,128104.09047849312
2024-12-26,ON,Short,1913.3442140296013,0.2,128104.09047849312
2024-12-27,TMUS,Long,573.8352665507375,0.2,127976.6208157683
2024-12-27,XEL,Long,1878.1441846809892,0.2,127976.56325198796
2024-12-27,TEAM,Long,511.6818331355334,0.2,127848.76685423646
2024-12-27,AXON,Long,209.46143521699227,0.2,127848.76685423646
2024-12-27,PANW,Long,687.3818274377985,0.2,127848.76685423646
2024-12-27,ROST,Short,836.6680045799986,0.2,127976.24081003714
2024-12-27,AAPL,Short,500.7110819339287,0.2,127848.76685423646
2024-12-27,ON,Short,1938.7477572522678,0.2,127975.0667098919
2024-12-27,REGN,Short,179.64168895571441,0.2,127848.76685423646
2024-12-27,TTD,Short,1054.261011955718,0.2,127974.84916188277
2024-12-30,TMUS,Long,579.4793707264688,0.2,127866.67463857114
2024-12-30,CMCSA,Long,3419.8427963071877,0.2,127740.05214655261
2024-12-30,SBUX,Long,1411.6572916957111,0.2,127740.05214655261
2024-12-30,CSGP,Long,1780.3943276239556,0.2,127740.05214655261
2024-12-30,PANW,Long,694.179816422845,0.2,127866.66787706893
2024-12-30,TTD,Short,1064.0586004407844,0.2,127866.74269042892
2024-12-30,AAPL,Short,507.0099984690367,0.2,127866.33147988831
2024-12-30,ROST,Short,844.0126737070576,0.2,127866.80734924649
2024-12-30,DXCM,Short,1639.3323085464003,0.2,127740.05214655261
2024-12-30,BIIB,Short,851.3743790403404,0.2,127740.05214655261
2024-12-31,TMUS,Long,579.0824896791679,0.2,127820.78786922351
2024-12-31,VRTX,Long,317.409663764951,0.2,127693.0545973026
2024-12-31,SBUX,Long,1400.7767175098672,0.2,127819.88262038093
2024-12-31,AMGN,Long,490.41155727828453,0.2,127693.0545973026
2024-12-31,SNPS,Long,263.3527264926683,0.2,127693.0545973026
2024-12-31,ROST,Short,844.9849399260276,0.2,127820.72839806028
2024-12-31,ON,Short,2027.2938464627746,0.2,127693.0545973026
2024-12-31,AVGO,Short,551.3322873180397,0.2,127693.0545973026
2024-12-31,AAPL,Short,510.42598996643017,0.2,127820.02004019087
2024-12-31,REGN,Short,179.44052953850706,0.2,127693.0545973026
2025-01-02,XEL,Long,1915.6100488465142,0.2,127949.61134603854
2025-01-02,AMGN,Long,493.9744277926168,0.2,128076.765254011
2025-01-02,CSGP,Long,1808.2406568415367,0.2,127949.61134603854
2025-01-02,TMUS,Long,583.4177094121685,0.2,128076.73732429091
2025-01-02,VRTX,Long,315.6488711370394,0.2,128076.9745758397
2025-01-02,ROST,Short,839.3033021780634,0.2,128076.82201711858
2025-01-02,ON,Short,2075.4770853221444,0.2,128074.71564744771
2025-01-02,BIIB,Short,853.8512602338241,0.2,127949.61134603854
2025-01-02,AVGO,Short,552.1066100264142,0.2,128077.50940769502
2025-01-02,AAPL,Short,525.2314366590738,0.2,128074.07872680725
2025-01-03,XEL,Long,1925.4718916913548,0.2,128409.06747143206
2025-01-03,AMGN,Long,491.576925800804,0.2,128409.09888228223
2025-01-03,GILD,Long,1404.766655872949,0.2,128281.3154325977
2025-01-03,AEP,Long,1394.999683873485,0.2,128281.3154325977
2025-01-03,TMUS,Long,586.0514116199982,0.2,128409.1480872631
